ratio,sol_nodes_num,sol_nodes_ratio_origin,sol_nodes_ratio,remain_ratio_origin,remain_ratio
0.49,797,0.663061564,0.745012993,0.687661777,0.772653682
0.49,820,0.682196339,0.76651274,0.711188205,0.799087871
0.49,795,0.661397671,0.743143451,0.681818182,0.766087845
0.49,781,0.649750416,0.730056647,0.673275862,0.756489733
0.49,833,0.693011647,0.778664772,0.714408233,0.80270588
0.49,798,0.663893511,0.745947765,0.68146883,0.765695315
0.49,795,0.661397671,0.743143451,0.684754522,0.769387103
0.49,792,0.65890183,0.740339135,0.676345004,0.759938207
0.49,800,0.665557404,0.747817308,0.690250216,0.77556204
0.49,796,0.662229617,0.744078221,0.686206897,0.771018985
0.49,800,0.665557404,0.747817308,0.690846287,0.776231783
0.49,806,0.670549085,0.753425938,0.691845494,0.777354488
0.49,808,0.672212978,0.755295481,0.692373608,0.777947874
0.49,800,0.665557404,0.747817308,0.683760684,0.768270431
0.49,793,0.659733777,0.741273907,0.680686695,0.764816511
0.49,792,0.65890183,0.740339135,0.683347714,0.76780642
0.49,778,0.647254576,0.727252333,0.667811159,0.750349617
0.49,799,0.664725458,0.746882537,0.691176471,0.776602776
0.49,807,0.671381032,0.75436071,0.695689655,0.78167377
0.49,799,0.664725458,0.746882537,0.684661525,0.769282612
0.49,817,0.679700499,0.763708426,0.703098107,0.789997873
0.49,792,0.65890183,0.740339135,0.686903729,0.771801943
0.49,786,0.65391015,0.734730506,0.671794872,0.754825699
0.5,764,0.635607321,0.714165529,0.662045061,0.743870855
0.5,796,0.662229617,0.744078221,0.689177489,0.774356729
0.5,802,0.667221298,0.749686852,0.682553191,0.766913698
0.5,792,0.65890183,0.740339135,0.680412371,0.764508282
0.5,787,0.654742097,0.735665278,0.684347826,0.768930142
0.5,796,0.662229617,0.744078221,0.68034188,0.764429079
0.5,782,0.650582363,0.730991419,0.678819444,0.762718476
0.5,800,0.665557404,0.747817308,0.694444444,0.780274656
0.5,786,0.65391015,0.734730506,0.679930796,0.763967187
0.5,800,0.665557404,0.747817308,0.698080279,0.784359864
0.5,776,0.645590682,0.725382789,0.674782609,0.758182707
0.5,796,0.662229617,0.744078221,0.691572546,0.777047804
0.5,788,0.655574043,0.736600048,0.682251082,0.766574249
0.5,807,0.671381032,0.75436071,0.69991327,0.786419404
0.5,797,0.663061564,0.745012993,0.678875639,0.762781617
0.5,777,0.646422629,0.726317561,0.669827586,0.752615265
0.5,803,0.668053245,0.750621624,0.694036301,0.779816069
0.5,810,0.673876872,0.757165025,0.695876289,0.781883471
0.5,818,0.680532446,0.764643198,0.700942588,0.787575942
0.5,804,0.668885191,0.751556394,0.693701467,0.779439851
0.5,781,0.649750416,0.730056647,0.673275862,0.756489733
0.5,793,0.659733777,0.741273907,0.685986159,0.770770965
0.5,790,0.657237937,0.738469592,0.683391003,0.76785506
0.5,788,0.655574043,0.736600048,0.679896462,0.763928609
0.5,794,0.660565724,0.742208679,0.681545064,0.765780971
0.5,795,0.661397671,0.743143451,0.688311688,0.773383919
0.5,823,0.68469218,0.769317056,0.710708117,0.798548446
0.5,797,0.663061564,0.745012993,0.688255613,0.773320913
0.5,806,0.670549085,0.753425938,0.696027634,0.782053521
0.5,813,0.676372712,0.759969339,0.705117086,0.792266389
0.5,808,0.672212978,0.755295481,0.705676856,0.792895344
0.5,788,0.655574043,0.736600048,0.67755804,0.761301169
0.5,796,0.662229617,0.744078221,0.688581315,0.773686871
0.5,810,0.673876872,0.757165025,0.698275862,0.78457962
0.5,778,0.647254576,0.727252333,0.671268335,0.754234084
0.5,778,0.647254576,0.727252333,0.671848014,0.754885409
0.5,784,0.652246256,0.732860962,0.675279931,0.758741496
0.5,796,0.662229617,0.744078221,0.687986171,0.77301817
0.5,797,0.663061564,0.745012993,0.681196581,0.765389417
0.5,791,0.658069884,0.739404364,0.687826087,0.7728383
0.5,803,0.668053245,0.750621624,0.691645134,0.777129364
0.5,798,0.663893511,0.745947765,0.68852459,0.773623135
0.5,782,0.650582363,0.730991419,0.675885912,0.759422373
0.5,805,0.669717138,0.752491166,0.696366782,0.782434587
0.5,800,0.665557404,0.747817308,0.690250216,0.77556204
0.5,823,0.68469218,0.769317056,0.699829932,0.786325766
0.5,798,0.663893511,0.745947765,0.690311419,0.775630808
0.5,807,0.671381032,0.75436071,0.692703863,0.778318947
0.5,785,0.653078203,0.733795734,0.672664953,0.755803318
0.5,783,0.651414309,0.73192619,0.678509532,0.762370261
