#Protein A	Protein B
6850	10326
6850	11059
6850	11184
6850	23765
6850	29760
6850	51266
6850	80306
6850	84868
6850	84959
6850	115352
6850	118788
6850	150372
6850	257144
6850	375033
6872	6874
6872	6883
6872	6908
6872	7049
6872	7073
6872	7174
6872	7189
6872	7289
6872	7375
6872	7385
6872	7431
6872	7465
6872	7511
6872	7520
6872	7702
6872	7728
6872	7745
6872	7805
6872	7812
6872	7837
6872	7903
6872	8030
6872	8110
6872	8139
6872	8165
6872	8291
6872	8341
6872	8347
6872	8396
6872	8398
6872	8503
6872	8531
6872	8554
6872	8560
6872	8567
6872	8664
6872	8743
6872	8766
6872	8829
6872	8853
6872	8880
6872	8884
6872	8904
6872	8906
6872	8916
6872	8924
6872	9001
6872	9043
6872	9044
6872	9060
6872	9070
6872	9110
6872	9124
6872	9135
6872	9172
6872	9180
6872	9184
6872	9203
6872	9343
6872	9354
6872	9382
6872	9447
6872	9450
6872	9469
6872	9475
6872	9517
6872	9559
6872	9577
6872	9595
6872	9640
6872	9645
6872	9681
6872	9742
6872	9748
6872	9790
6872	9791
6872	9813
6872	9869
6872	9875
6872	9878
6872	9896
6872	9967
6872	9972
6872	10013
6872	10058
6872	10114
6872	10172
6872	10207
6872	10238
6872	10239
6872	10269
6872	10335
6872	10401
6872	10419
6872	10420
6872	10437
6872	10450
6872	10466
6872	10500
6872	10526
6872	10531
6872	10618
6872	10625
6872	10664
6872	10693
6872	10724
6872	10776
6872	10794
6872	10847
6872	10933
6872	10982
6872	11011
6872	11057
6872	11124
6872	11128
6872	11137
6872	11190
6872	11198
6872	11269
6872	11276
6872	22794
6872	22872
6872	22926
6872	23019
6872	23032
6872	23102
6872	23133
6872	23155
6872	23210
6872	23248
6872	23258
6872	23263
6872	23274
6872	23450
6872	23468
6872	23524
6872	23556
6872	23608
6872	25925
6872	25942
6872	25973
6872	26061
6872	26065
6872	26190
6872	26509
6872	26610
6872	27131
6872	27250
6872	27258
6872	27304
6872	27430
6872	28951
6872	29760
6872	29933
6872	29956
6872	30845
6872	50628
6872	50717
6872	51108
6872	51283
6872	51322
6872	51594
6872	51604
6872	51684
6872	51703
6872	51729
6872	51741
6872	51762
6872	54497
6872	54677
6872	54978
6872	55069
6872	55114
6872	55128
6872	55181
6872	55205
6872	55226
6872	55256
6872	55277
6872	55622
6872	55662
6872	55691
6872	55717
6872	55742
6872	55793
6872	55852
6872	55917
6872	56922
6872	57020
6872	57062
6872	57153
6872	57448
6872	57474
6872	57498
6872	57508
6872	57539
6872	57823
6872	58516
6872	58533
6872	63897
6872	63940
6872	64081
6872	64087
6872	64225
6872	79068
6872	79443
6872	79613
6872	79665
6872	79899
6872	81606
6872	81609
6872	81929
6872	84230
6872	84450
6872	84656
6872	84669
6872	84898
6872	84986
6872	85019
6872	85450
6872	89970
6872	91369
6872	91607
6872	92595
6872	113174
6872	113277
6872	117854
6872	125476
6872	126129
6872	126298
6872	143458
6872	147657
6872	162963
6872	170384
6872	204851
6872	253725
6872	284058
6872	342357
6872	387680
6872	439921
6872	440026
6872	494115
6872	653361
6874	6883
6874	6908
6874	8295
6874	11016
6874	23450
6874	23468
6874	79595
6883	6908
6883	11016
6883	22938
6883	23046
6883	25953
6886	8295
6886	11198
6886	23028
6886	23648
6886	25942
6886	54892
6907	9612
6907	10075
6907	23765
6907	25942
6907	51179
6907	54994
6907	79718
6907	79726
6908	7531
6908	8202
6908	8554
6908	8607
6908	8648
6908	8932
6908	9001
6908	9044
6908	9697
6908	10075
6908	10320
6908	10370
6908	10401
6908	10623
6908	23054
6908	23066
6908	23468
6908	25942
6908	55689
6908	55810
6908	80854
6908	92345
6908	149628
6942	7874
6942	8508
6942	9447
6942	9991
6942	11328
6942	25942
6942	149628
6945	7465
6945	27131
6945	91754
6945	222484
7009	7189
7009	7903
7009	8435
7009	23155
7009	29956
7009	51283
7009	83888
7009	84197
7009	91445
7010	9046
7010	55715
7014	7094
7014	7156
7014	7224
7014	7402
7014	7520
7014	8239
7014	8347
7014	8503
7014	8554
7014	8650
7014	8658
7014	8761
7014	8888
7014	9172
7014	9665
7014	9878
7014	9908
7014	9967
7014	9991
7014	10123
7014	10419
7014	10531
7014	22887
7014	23014
7014	23191
7014	23193
7014	23224
7014	23303
7014	23345
7014	23499
7014	23524
7014	24144
7014	25962
7014	26092
7014	27232
7014	57062
7014	57569
7014	57680
7014	64087
7014	79665
7014	80153
7014	84247
7014	84271
7014	84464
7014	221823
7014	253959
7014	255426
7018	8914
7018	9991
7018	11269
7018	23048
7018	51760
7018	63898
7018	81609
7018	84464
7018	145389
7025	8202
7025	8648
7025	9612
7025	10499
7025	23426
7025	23468
7025	64324
7040	7048
7040	7049
7040	7097
7040	7421
7040	7531
7040	8399
7040	8450
7040	9077
7040	9392
7040	10395
7040	54828
7040	197131
7040	375387
7043	7048
7043	7049
7048	7049
7048	7189
7048	7812
7048	8503
7048	8607
7048	8826
7048	8828
7048	8829
7048	8853
7048	9372
7048	9392
7048	9459
7048	9968
7048	10000
7048	25942
7048	26051
7048	54521
7048	57154
7048	58533
7048	84254
7048	100506658
7049	7903
7049	8829
7052	9901
7052	11136
7052	11214
7052	23133
7052	57568
7062	57533
7062	80303
7073	7412
7073	7416
7073	7915
7073	8450
7073	8452
7073	8454
7073	8880
7073	10449
7073	22938
7073	23201
7073	130074
7074	7531
7077	23193
7084	65005
7091	10419
7094	7412
7094	7431
7094	9898
7094	9908
7094	10276
7094	10409
7094	10565
7094	11124
7094	22938
7094	23231
7094	23332
7094	29760
7094	51663
7094	57154
7094	140462
7094	284058
7096	7097
7096	7099
7096	10333
7096	57506
7096	114609
7097	10332
7097	10333
7097	23032
7097	64581
7097	85450
7097	114609
7099	7189
7099	114609
7102	84868
7107	9918
7109	57533
7109	100128327
7126	8452
7126	8829
7126	11124
7126	23028
7126	25820
7126	64170
7126	83892
7133	7189
7133	7431
7133	8729
7133	10526
7133	23041
7133	57510
7133	63897
7133	63929
7133	122011
7145	65125
7155	7508
7155	7520
7155	10664
7155	23020
7155	23385
7170	7171
7170	7416
7170	8452
7170	8826
7170	9043
7170	9641
7170	9656
7170	9924
7170	10487
7170	10724
7170	11035
7170	57658
7171	8826
7171	9924
7171	10487
7171	22919
7171	29993
7174	8641
7174	51807
7174	79930
7178	8530
7178	8864
7178	9641
7178	23209
7178	55240
7178	58533
7178	84656
7189	7332
7189	7375
7189	7416
7189	7430
7189	7597
7189	7812
7189	7874
7189	7879
7189	8431
7189	8454
7189	8607
7189	8766
7189	8792
7189	9184
7189	9414
7189	9601
7189	9631
7189	9868
7189	9967
7189	10128
7189	10130
7189	10771
7189	10806
7189	11059
7189	11213
7189	22919
7189	23001
7189	23098
7189	23193
7189	23382
7189	23765
7189	27005
7189	55190
7189	55626
7189	55752
7189	57154
7189	57161
7189	57162
7189	57506
7189	114609
7189	128178
7189	161725
7189	222166
7189	387522
7222	7224
7289	7874
7289	8204
7289	8396
7289	8650
7289	8897
7289	9742
7289	10933
7289	23210
7289	25820
7289	29102
7289	56852
7289	57539
7289	57623
7289	57728
7289	65125
7289	79837
7289	90485
7289	115677
7289	221937
7289	285267
7301	7535
7305	7535
7305	8778
7305	10326
7305	54210
7305	100049587
7318	7332
7318	221937
7325	8452
7325	22954
7325	23013
7325	25820
7325	25897
7325	51191
7325	51366
7325	54778
7325	55070
7325	91445
7325	151636
7325	171483
7332	8239
7332	8648
7332	8916
7332	9320
7332	9736
7332	9781
7332	10075
7332	10277
7332	11059
7332	25820
7332	25897
7332	51366
7332	55008
7332	56254
7332	57154
7332	57520
7375	8315
7375	8450
7375	9733
7375	9844
7375	10075
7375	10395
7375	10577
7375	27005
7375	55763
7375	57646
7375	80153
7375	84669
7375	196513
7385	10075
7385	23197
7402	7874
7402	8563
7402	26524
7402	27005
7402	27185
7402	64328
7402	81565
7404	23054
7409	7520
7409	7535
7409	8639
7409	10461
7409	29760
7409	79887
7409	84868
7409	445815
7412	7416
7412	7430
7412	7431
7412	7520
7412	7531
7412	7555
7412	8021
7412	8664
7412	8761
7412	8826
7412	8880
7412	9184
7412	9343
7412	9631
7412	9733
7412	9898
7412	10128
7412	10419
7412	10507
7412	10594
7412	10642
7412	10644
7412	22872
7412	22919
7412	23001
7412	23019
7412	23020
7412	23165
7412	23193
7412	23195
7412	23352
7412	23367
7412	23450
7412	23499
7412	23511
7412	27258
7412	50809
7412	51386
7412	51520
7412	54888
7412	55226
7412	55656
7412	55752
7412	57498
7412	57510
7412	64744
7412	79869
7412	83706
7412	122011
7412	124540
7412	389898
7416	7879
7416	7915
7416	9641
7416	9656
7416	10269
7416	10291
7416	10449
7416	23193
7416	55833
7416	93380
7421	7704
7421	8202
7421	8204
7421	8295
7421	8431
7421	8648
7421	9282
7421	9612
7421	9967
7421	9968
7421	10499
7421	22938
7421	23054
7421	23426
7421	25942
7421	55536
7421	64324
7430	7511
7430	8826
7430	9641
7430	10007
7430	11059
7430	11328
7430	23022
7430	23035
7430	51741
7430	55823
7430	79026
7431	7531
7431	8139
7431	8428
7431	8452
7431	8454
7431	8563
7431	8880
7431	9001
7431	9124
7431	9759
7431	9869
7431	9878
7431	9924
7431	10625
7431	10783
7431	11035
7431	11064
7431	11143
7431	11170
7431	22938
7431	23352
7431	23524
7431	27229
7431	29904
7431	51676
7431	51729
7431	51762
7431	54828
7431	55128
7431	55226
7431	55746
7431	57154
7431	63929
7431	65082
7431	84260
7431	89970
7431	140462
7431	170954
7431	171017
7431	197131
7431	221937
7433	11107
7433	201562
7433	653519
7434	9044
7434	9183
7434	23039
7434	23244
7434	23355
7434	23358
7434	23556
7434	23637
7434	29785
7434	29956
7434	51390
7434	57506
7434	57515
7434	64328
7434	79053
7434	80208
7434	84187
7434	84197
7434	113174
7434	145853
7434	201562
7434	253782
7434	653519
7447	10251
7447	200734
7450	9601
7453	7511
7453	10007
7453	11328
7453	56474
7454	7456
7454	8522
7454	9873
7454	10128
7454	23048
7454	23210
7454	23380
7454	29993
7454	51225
7454	51429
7454	57381
7456	7535
7456	8139
7456	23380
7456	29993
7465	7535
7465	7555
7465	9203
7465	10783
7465	10902
7465	23001
7465	23451
7465	27154
7465	55746
7465	57122
7465	57154
7465	57659
7465	84254
7465	100506164
7498	23426
7508	7874
7508	8347
7508	9991
7508	10277
7508	11198
7508	23133
7508	27258
7508	27350
7508	54778
7508	79670
7511	8539
7511	10007
7511	11165
7511	11328
7511	27185
7520	7812
7520	8202
7520	8353
7520	8452
7520	9447
7520	9656
7520	9991
7520	10013
7520	10075
7520	11059
7520	11198
7520	23054
7520	23140
7520	23193
7520	23268
7520	25939
7520	51365
7520	57154
7520	79834
7520	149628
7531	8452
7531	8454
7531	8844
7531	9135
7531	9181
7531	9601
7531	9612
7531	9702
7531	9734
7531	9759
7531	9770
7531	9846
7531	9924
7531	10075
7531	10238
7531	10526
7531	10979
7531	11035
7531	11190
7531	11214
7531	22909
7531	22954
7531	22983
7531	23095
7531	23108
7531	23136
7531	23189
7531	23235
7531	23332
7531	23367
7531	23380
7531	23387
7531	23451
7531	23524
7531	26031
7531	26272
7531	27185
7531	29766
7531	29904
7531	30849
7531	54206
7531	56924
7531	57530
7531	64092
7531	65055
7531	65125
7531	79930
7531	80223
7531	80301
7531	81565
7531	84952
7531	167691
7535	8431
7535	9846
7535	11059
7535	84868
7535	114836
7535	115352
7535	150372
7535	375033
7535	387357
7544	64324
7549	9790
7549	10419
7549	10664
7549	51191
7549	57062
7549	64965
7549	84656
7549	221785
7555	9924
7555	10642
7555	10643
7555	10644
7555	10838
7555	10979
7555	27350
7555	57062
7555	84450
7555	84656
7555	221785
7579	7745
7579	203523
7579	221785
7579	353274
7597	9779
7597	22929
7597	57594
7597	284252
7621	55734
7702	57680
7704	9612
7704	9734
7704	9759
7704	10013
7704	10020
7704	23468
7704	25942
7704	26031
7704	55339
7704	57670
7704	63898
7704	64170
7704	80262
7726	9135
7726	11064
7726	22905
7726	23133
7726	23524
7726	149628
7726	167691
7764	10765
7764	23028
7764	51268
7789	79364
7798	8826
7798	9731
7798	11064
7798	22919
7798	116840
7798	153241
7798	167691
7802	91404
7805	8925
7805	8975
7805	10075
7805	11059
7805	22905
7805	84976
7805	88455
7812	8428
7812	8452
7812	8454
7812	10075
7812	11213
7812	23193
7812	51741
7812	57169
7812	65125
7812	171483
7837	57520
7837	83440
7840	8139
7840	8291
7840	9731
7840	26353
7840	26524
7840	55125
7840	55212
7840	79875
7840	116840
7840	153241
7840	154796
7851	10462
7851	91445
7855	27330
7874	8030
7874	8165
7874	8295
7874	8450
7874	8452
7874	8473
7874	8531
7874	9184
7874	9320
7874	9459
7874	9577
7874	10013
7874	10075
7874	23060
7874	23405
7874	23450
7874	23499
7874	24144
7874	27005
7874	54880
7874	56252
7874	56852
7874	57646
7874	57654
7874	79178
7874	79665
7874	81545
7874	81788
7874	85453
7874	149628
7874	254225
7879	8766
7879	9052
7879	9213
7879	9429
7879	9559
7879	9641
7879	10128
7879	11064
7879	11160
7879	23197
7879	23339
7879	26509
7879	55823
7879	57498
7879	79867
7903	8828
7903	8829
7903	10507
7903	25825
7903	64420
7903	79867
7903	80230
7903	85450
7903	120071
7915	112770
7994	9759
8021	8452
8021	9372
8021	9734
8021	9759
8021	9908
8021	9972
8021	11269
8021	56000
8021	56888
8021	57122
8021	57510
8021	81929
8030	8454
8030	10291
8030	24144
8030	26130
8030	51322
8030	55422
8030	55763
8030	353274
8073	11016
8073	26504
8073	54805
8085	8924
8085	9070
8085	22938
8085	23054
8139	8295
8139	8452
8139	8664
8139	8761
8139	9203
8139	9231
8139	9931
8139	9967
8139	10419
8139	10693
8139	23046
8139	23140
8139	23224
8139	23332
8139	23345
8139	23365
8139	51386
8139	51807
8139	54437
8139	54625
8139	54870
8139	55714
8139	57674
8139	85464
8153	23048
8165	8291
8165	9793
8202	8431
8202	8452
8202	8554
8202	8648
8202	9577
8202	9612
8202	9970
8202	10499
8202	22880
8202	23426
8202	51684
8204	9734
8204	10891
8204	63897
8204	64098
8204	167465
8239	8452
8239	8607
8239	9343
8239	9736
8239	10013
8239	10075
8239	10277
8239	10783
8239	23020
8239	23352
8239	26086
8239	26524
8239	50628
8239	57154
8239	57520
8239	166336
8291	8527
8291	9172
8291	9750
8291	10013
8291	10049
8291	10933
8291	10956
8291	23095
8291	23196
8291	25939
8291	57520
8291	202333
8295	8454
8295	8607
8295	9282
8295	9675
8295	9968
8295	10902
8295	10933
8295	23326
8295	57634
8295	80185
8315	8454
8315	8844
8315	23224
8315	23239
8315	25925
8315	26115
8341	56254
8341	140462
8347	8452
8347	9320
8347	9577
8347	9641
8347	10847
8347	10902
8347	11143
8347	22880
8347	22992
8347	23304
8347	26092
8347	27250
8347	54504
8347	55705
8347	56254
8347	84450
8347	84456
8347	90865
8347	163859
8347	221656
8347	254225
8396	23136
8396	23382
8396	55662
8398	27430
8398	159195
8399	8648
8399	10020
8399	10825
8399	81929
8399	84706
8428	8607
8428	9601
8428	9908
8428	10128
8428	10783
8428	27430
8428	55917
8428	81617
8428	83992
8431	9970
8431	10013
8431	22938
8431	25942
8431	83758
8436	22909
8447	22895
8450	8452
8450	8531
8450	8761
8450	9733
8450	10075
8450	10419
8450	10642
8450	10845
8450	23367
8450	25942
8450	50717
8450	55070
8450	55234
8450	55626
8450	56267
8450	56922
8450	57599
8450	79595
8450	80344
8450	81928
8450	163590
8450	254065
8452	8454
8452	8531
8452	8607
8452	8743
8452	8761
8452	8832
8452	8880
8452	8897
8452	9086
8452	9184
8452	9202
8452	9231
8452	9343
8452	9529
8452	9631
8452	9683
8452	9685
8452	9733
8452	9867
8452	9898
8452	9908
8452	9972
8452	10049
8452	10075
8452	10130
8452	10291
8452	10395
8452	10419
8452	10526
8452	10594
8452	10642
8452	10643
8452	10644
8452	11122
8452	11124
8452	11137
8452	11198
8452	11215
8452	22861
8452	22872
8452	22929
8452	22938
8452	22954
8452	22984
8452	23020
8452	23065
8452	23070
8452	23085
8452	23155
8452	23165
8452	23185
8452	23196
8452	23197
8452	23303
8452	23317
8452	23365
8452	23367
8452	23405
8452	23450
8452	23451
8452	23499
8452	23524
8452	25820
8452	25939
8452	26003
8452	26086
8452	26249
8452	26504
8452	26523
8452	27161
8452	29102
8452	50809
8452	51366
8452	51429
8452	51479
8452	51520
8452	51631
8452	51663
8452	54888
8452	54915
8452	55226
8452	55234
8452	55421
8452	55833
8452	56062
8452	56252
8452	56886
8452	57062
8452	57122
8452	57539
8452	57599
8452	57705
8452	63929
8452	64087
8452	64965
8452	65986
8452	79705
8452	83759
8452	83892
8452	84135
8452	84669
8452	84706
8452	84959
8452	85442
8452	90293
8452	114781
8452	124540
8452	124801
8452	154796
8452	440738
8454	8531
8454	8761
8454	9577
8454	9908
8454	9975
8454	10130
8454	10395
8454	10642
8454	10845
8454	11124
8454	11136
8454	11137
8454	22938
8454	23014
8454	23066
8454	23194
8454	23197
8454	23367
8454	23450
8454	23451
8454	25820
8454	26190
8454	26272
8454	27161
8454	28951
8454	28996
8454	50809
8454	51386
8454	51676
8454	51725
8454	54888
8454	55226
8454	56267
8454	56886
8454	64798
8454	79595
8454	79825
8454	84678
8454	84893
8454	112574
8454	114884
8473	9070
8473	9991
8473	10040
8473	10075
8473	10724
8473	25942
8473	51741
8473	54830
8473	56888
8473	57154
8473	66008
8495	8500
8496	8500
8496	9771
8496	10238
8496	11190
8496	25953
8496	26524
8496	51179
8500	8676
8500	10499
8500	23085
8500	26524
8500	29102
8500	57704
8500	80153
8500	80262
8500	154796
8503	8766
8503	9047
8503	10058
8503	11137
8503	11326
8503	23001
8503	27185
8503	50717
8503	51631
8503	84456
8503	84868
8503	116362
8503	151056
8503	222484
8508	9742
8508	10625
8508	10855
8508	23193
8508	23365
8508	50809
8508	55917
8508	56888
8508	57728
8508	154796
8514	9196
8514	26130
8514	54880
8522	10163
8522	10291
8522	23191
8522	26999
8522	29993
8522	342371
8530	84656
8531	9733
8531	9924
8531	11190
8531	22938
8531	114548
8539	11328
8539	22938
8554	9656
8554	9794
8554	10771
8554	10891
8554	11190
8554	51684
8554	55576
8560	10161
8560	23450
8560	57715
8563	9414
8563	9416
8563	27258
8563	57062
8563	64328
8563	79882
8563	84271
8567	55187
8567	55212
8567	65125
8602	22872
8604	9625
8604	9777
8604	10165
8604	23380
8604	23385
8607	8826
8607	9641
8607	9675
8607	9924
8607	10075
8607	10420
8607	10847
8607	10902
8607	10933
8607	11035
8607	11128
8607	11190
8607	22938
8607	25885
8607	25895
8607	27161
8607	55181
8607	57088
8607	57634
8607	79913
8607	80185
8607	80304
8607	84254
8607	93973
8607	125476
8635	10954
8641	10040
8641	56101
8641	56102
8641	56104
8642	56104
8648	9970
8648	10499
8648	10891
8648	22938
8648	23054
8648	23426
8648	51366
8650	10238
8650	85021
8650	222484
8653	51741
8658	9467
8658	9693
8658	23043
8658	23048
8658	27185
8658	55662
8658	65082
8658	93109
8664	8924
8664	9641
8664	24144
8664	51386
8664	54880
8676	9341
8676	23028
8676	23307
8676	23352
8676	27185
8676	27242
8676	51366
8676	55536
8676	63898
8676	64170
8676	85021
8676	170954
8729	10013
8729	10625
8729	25953
8729	57448
8729	65989
8729	284021
8743	8794
8743	8837
8743	9759
8754	51429
8761	9001
8761	9641
8761	9869
8761	9918
8761	9924
8761	10625
8761	51631
8761	51741
8761	54464
8766	9341
8766	9467
8766	9641
8766	54521
8766	57498
8766	57510
8766	57533
8766	80223
8766	84440
8776	10426
8776	11190
8776	84868
8778	92105
8792	9846
8826	9414
8826	9685
8826	9702
8826	10409
8826	10426
8826	10891
8826	11035
8826	11269
8826	22938
8826	22998
8826	23164
8826	23242
8826	25921
8826	26031
8826	26037
8826	26130
8826	29766
8826	55742
8826	57530
8826	60312
8826	84959
8826	85464
8826	92521
8826	145482
8826	170954
8828	8829
8828	27163
8828	56104
8828	441631
8829	23304
8829	23352
8829	54888
8829	83892
8829	197131
8832	117157
8837	9046
8837	23450
8837	23451
8844	9181
8853	84254
8858	23235
8858	29843
8858	57190
8858	57568
8863	8864
8863	340371
8864	8914
8880	22938
8880	23326
8880	29956
8880	54888
8880	92345
8884	11226
8895	22938
8897	8924
8897	9110
8904	9184
8904	54880
8905	8906
8905	9685
8905	11165
8905	11276
8905	29015
8905	54497
8906	9135
8906	11276
8906	23028
8906	24149
8906	54464
8906	55102
8906	342371
8914	125058
8916	8924
8916	9938
8916	51302
8916	55008
8916	80168
8916	440686
8924	8925
8924	9135
8924	9372
8924	9517
8924	9656
8924	9731
8924	9855
8924	9972
8924	11190
8924	23299
8924	23380
8924	26958
8924	27185
8924	29843
8924	51386
8924	54468
8924	55793
8924	57448
8924	57506
8924	58533
8924	79726
8924	115948
8924	253143
8925	9771
8925	9991
8925	23001
8925	25809
8925	56888
8925	162963
8927	116840
8932	10419
8932	10765
8932	23028
8932	25942
8972	653361
8975	23197
8975	83892
8997	9001
8997	10013
8997	27185
8997	81565
9001	9759
9001	10724
9001	11143
9001	51631
9001	57474
9001	64965
9001	162239
9001	170954
9034	51463
9034	653519
9043	10075
9043	89927
9043	93109
9044	22938
9044	25953
9044	27202
9046	79041
9046	79930
9046	84329
9047	23051
9047	79834
9047	84868
9047	115572
9047	221656
9053	10106
9053	23765
9053	56110
9053	64881
9053	167691
9058	57466
9070	9991
9070	11059
9070	23054
9070	23067
9070	23133
9070	23608
9070	25942
9070	57154
9070	57680
9077	25831
9079	23648
9079	112399
9086	10075
9110	10114
9124	140901
9135	9702
9135	9918
9135	22938
9135	23062
9135	23392
9135	27430
9135	55234
9135	55763
9135	57161
9135	80230
9135	80352
9135	115948
9172	22872
9181	9991
9181	11064
9181	11190
9181	22938
9181	27005
9181	57530
9183	9475
9183	23332
9183	51594
9183	56886
9183	152579
9184	10075
9184	10693
9184	22938
9184	23043
9184	51366
9184	64682
9184	84162
9196	10013
9202	10664
9202	55249
9202	55810
9202	90293
9202	149628
9203	9414
9203	10013
9203	23028
9203	23468
9203	55810
9203	91748
9213	10618
9213	11326
9213	23197
9213	57498
9213	90273
9213	154796
9228	84959
9231	9529
9231	9731
9231	11064
9256	51744
9265	9595
9265	23150
9265	26034
9265	57658
9282	9968
9282	9970
9282	10891
9282	23097
9282	57520
9282	80306
9320	10277
9320	22938
9320	23133
9320	55729
9334	219931
9341	9641
9341	10075
9341	79867
9341	115825
9341	133121
9341	219931
9343	9416
9343	9924
9343	10075
9343	10409
9343	10594
9343	10771
9343	22938
9343	23020
9343	23191
9343	23352
9343	23450
9343	23451
9343	23524
9343	25962
9343	57510
9354	22987
9354	54956
9354	57506
9372	9631
9372	9972
9374	200958
9382	10161
9382	10466
9382	29126
9382	54956
9392	23355
9392	55823
9392	65082
9414	10437
9414	11064
9414	23524
9414	26524
9414	56888
9414	57530
9414	85379
9414	100506658
9416	10594
9416	22938
9416	23020
9416	24144
9416	92345
9447	9656
9447	9972
9447	10664
9447	57727
9447	171017
9447	221785
9450	50628
9455	23022
9459	9815
9459	9873
9459	11281
9459	23299
9467	23345
9467	27185
9467	55763
9469	10765
9472	27185
9475	9641
9475	10243
9475	22938
9475	23621
9475	387680
9517	10558
9529	23317
9529	26524
9529	55536
9529	55626
9529	57447
9529	57704
9529	79705
9529	84464
9559	9779
9559	9912
9559	10277
9559	10491
9559	23210
9559	23307
9559	51479
9559	80230
9559	84916
9559	253725
9559	387680
9563	84168
9569	26003
9569	26092
9569	389524
9577	9656
9577	10128
9577	10165
9577	23331
9577	84142
9581	10449
9581	23326
9583	51449
9590	10426
9590	11190
9590	25939
9590	493861
9595	81609
9601	9641
9601	11064
9601	30001
9601	79600
9601	79867
9601	83940
9612	9759
9612	10320
9612	22938
9612	23013
9612	23043
9612	23054
9612	25942
9612	342371
9625	10165
9631	9759
9631	9972
9631	9991
9631	22938
9631	23165
9631	27131
9631	57122
9631	81929
9631	84464
9631	132884
9631	167691
9639	9733
9639	57599
9639	89970
9640	65123
9640	283208
9641	9748
9641	10128
9641	10130
9641	10291
9641	10642
9641	22919
9641	23020
9641	23406
9641	23451
9641	30835
9641	51520
9641	56886
9641	57162
9641	57506
9641	57510
9641	117854
9641	124801
9644	80306
9644	92595
9656	9967
9656	10291
9656	55339
9656	57646
9656	64682
9656	79888
9656	84142
9656	124801
9656	149628
9672	112616
9672	643853
9675	10161
9675	23385
9675	29126
9675	80185
9675	80230
9685	9924
9685	11190
9685	23062
9685	64744
9685	85021
9685	114884
9685	440738
9686	79705
9693	51741
9693	54887
9693	83992
9702	10013
9702	10238
9702	22915
9702	23352
9702	24144
9702	25946
9702	26058
9702	27185
9702	27258
9702	54504
9710	84254
9716	10450
9716	10594
9716	22938
9716	24144
9716	57646
9731	10982
9731	22919
9731	23085
9731	54464
9731	55094
9731	84260
9731	85379
9731	151963
9731	157922
9733	9967
9733	10128
9733	10594
9733	23367
9733	23451
9733	26523
9733	27161
9733	27258
9733	50809
9733	56924
9733	57062
9733	80230
9733	90957
9733	154796
9733	221785
9734	9759
9734	9794
9734	10291
9734	22938
9734	23468
9734	23493
9734	25885
9734	25942
9734	50943
9734	64344
9734	65125
9736	10277
9736	23020
9736	30832
9736	92595
9742	57539
9742	57728
9750	10013
9750	26509
9750	65125
9759	9793
9759	9839
9759	9873
9759	10049
9759	10320
9759	10765
9759	11143
9759	22865
9759	22880
9759	22938
9759	23299
9759	23468
9759	23582
9759	24144
9759	25885
9759	25942
9759	25999
9759	29843
9759	50943
9759	51780
9759	54880
9759	79718
9770	10013
9770	23028
9770	57448
9771	65125
9771	81839
9777	23609
9777	26355
9777	55536
9777	441631
9779	23194
9779	387680
9779	401409
9781	27005
9781	84669
9791	79867
9793	11064
9793	22938
9793	27005
9794	10075
9794	23133
9794	55534
9794	57178
9806	50859
9815	55763
9815	80230
9825	10875
9825	11064
9825	116840
9826	27185
9826	57154
9827	84656
9832	23332
9832	57594
9844	23210
9846	79705
9847	115825
9855	10419
9855	55421
9867	11124
9867	23197
9867	55125
9868	57506
9868	91445
9869	23028
9869	23197
9869	23468
9869	25831
9869	25942
9869	51631
9869	51684
9869	55729
9869	55734
9869	64776
9873	63898
9873	171483
9875	84450
9875	114548
9878	10075
9878	10114
9878	10291
9878	22938
9878	23451
9878	54870
9885	57448
9887	23293
9896	81609
9898	23451
9898	55689
9898	55833
9898	79869
9901	23028
9901	23043
9901	23380
9901	27185
9901	56852
9908	9972
9908	10625
9908	22938
9908	55833
9908	57062
9911	23070
9912	23616
9912	55114
9918	9972
9918	10783
9918	22938
9918	25831
9918	25953
9918	54880
9918	153241
9922	27161
9922	51741
9924	9967
9924	10409
9924	10419
9924	10625
9924	10642
9924	10766
9924	23085
9924	23164
9924	23524
9924	27293
9924	29766
9924	59345
9924	80303
9924	84271
9924	92521
9929	27005
9929	57646
9931	51604
9931	79616
9931	79875
9936	55626
9938	23357
9962	254428
9967	10291
9967	10625
9967	22794
9967	22938
9967	23385
9967	23450
9967	29102
9967	51631
9967	51741
9967	57154
9968	9970
9968	10558
9968	10891
9968	22794
9968	23097
9968	23389
9968	57520
9968	80306
9970	10499
9970	10891
9972	22938
9972	23039
9972	23165
9972	23511
9972	25904
9972	29843
9972	55746
9972	57122
9972	57510
9972	81929
9972	84464
9972	100101267
9975	57727
9975	115572
9991	10291
9991	11044
9991	11198
9991	23332
9991	23451
9991	26065
9991	27241
9991	51520
9991	51762
9991	54478
9991	56154
9991	57510
9991	57599
10000	23035
10000	23239
10000	27161
10007	10875
10007	22872
10007	55705
10013	10049
10013	10291
10013	11143
10013	22919
10013	23028
10013	23193
10013	23524
10013	51621
10013	51807
10013	54880
10013	55536
10013	55917
10013	64344
10013	84135
10013	84916
10013	114548
10013	125058
10020	10251
10020	22795
10020	22930
10020	51741
10020	57670
10020	92595
10040	10491
10040	23420
10049	10426
10049	23066
